,0
82,"[[0.29958068 0.26519711 0.24625465 0.16171496 0.0272526 ]
 [0.3083824  0.24848251 0.19021431 0.13657771 0.11634307]
 [0.42381481 0.40215809 0.11350322 0.03120547 0.02931842]
 [0.32000079 0.24459471 0.22442605 0.19753655 0.0134419 ]
 [0.3393778  0.24674284 0.2070828  0.19321755 0.01357901]]"
83,"[[0.29738018 0.26284117 0.23196462 0.13502994 0.07278408]
 [0.27410127 0.25118812 0.18135453 0.17826646 0.11508962]
 [0.36036556 0.24833342 0.19234131 0.1227087  0.07625102]
 [0.32818357 0.3067665  0.18175894 0.14804477 0.03524622]
 [0.3931304  0.23018567 0.14736132 0.13447194 0.09485067]]"
84,"[[0.31387594 0.31150763 0.23964593 0.09553947 0.03943103]
 [0.48536631 0.28384667 0.15793236 0.04214517 0.03070949]
 [0.28854417 0.27956799 0.2231442  0.19127665 0.017467  ]
 [0.27174311 0.2584981  0.24953145 0.14526089 0.07496644]
 [0.32644568 0.21254037 0.17675853 0.16776237 0.11649306]]"
85,"[[0.29839415 0.26997088 0.21283859 0.16151635 0.05728003]
 [0.33550417 0.28761524 0.14974166 0.1159128  0.11122613]
 [0.45501612 0.32858203 0.191416   0.01422581 0.01076004]
 [0.35515772 0.21546749 0.18909794 0.12774167 0.11253517]
 [0.2761142  0.27599273 0.27293086 0.09405552 0.08090669]]"
86,"[[0.29628777 0.2245687  0.19040087 0.16570899 0.12303366]
 [0.27194617 0.23576098 0.21735594 0.19993029 0.07500662]
 [0.2961155  0.22750748 0.19615156 0.14845482 0.13177064]
 [0.39929131 0.26478753 0.16031421 0.10553155 0.07007539]
 [0.41633587 0.39184275 0.15658732 0.0333611  0.00187296]]"
87,"[[0.28881834 0.24383099 0.22472171 0.14701403 0.09561494]
 [0.42800478 0.26964665 0.19218857 0.06839125 0.04176875]
 [0.32755607 0.24405188 0.21008096 0.17836929 0.0399418 ]
 [0.27577416 0.21170788 0.18473271 0.17853056 0.1492547 ]
 [0.29200556 0.24306177 0.18563009 0.14775794 0.13154463]]"
88,"[[0.43118589 0.22364852 0.1453153  0.12796499 0.0718853 ]
 [0.31387971 0.27103145 0.20633214 0.1704675  0.03828919]
 [0.28551948 0.28141713 0.26326781 0.16658437 0.00321121]
 [0.35309077 0.32989032 0.27277346 0.03927067 0.00497477]
 [0.47403628 0.22204361 0.21118087 0.07459876 0.01814047]]"
89,"[[0.33057004 0.24280537 0.23705882 0.13296311 0.05660265]
 [0.30646223 0.28306703 0.17450917 0.20724171 0.02871987]
 [0.28569451 0.27231362 0.22901741 0.15041354 0.06256093]
 [0.38111109 0.36412035 0.13081189 0.09037476 0.03358192]
 [0.33574355 0.31310025 0.28077586 0.06299417 0.00738617]]"
90,"[[0.37934204 0.19772253 0.18687074 0.13152355 0.10454114]
 [0.29782285 0.25130291 0.15253879 0.15180022 0.14653524]
 [0.32947714 0.29806141 0.23445517 0.08043576 0.05757053]
 [0.37326716 0.24889965 0.16000999 0.1351965  0.0826267 ]
 [0.28499172 0.23235888 0.22281521 0.16489861 0.09493558]]"
91,"[[0.3024473  0.28791227 0.17301147 0.13997004 0.09665892]
 [0.43024394 0.33910162 0.15420346 0.05062287 0.02582812]
 [0.30246746 0.25130032 0.16487889 0.15038063 0.13097271]
 [0.46714844 0.35658808 0.10511596 0.05368403 0.01746349]
 [0.44553065 0.27561276 0.11579915 0.08671448 0.07634296]]"
92,"[[0.39023593 0.30768422 0.15910992 0.07445686 0.06851307]
 [0.47773654 0.37633392 0.13819297 0.00434744 0.00338912]
 [0.47472994 0.25538709 0.14191701 0.09949647 0.02846948]
 [0.35983073 0.24251549 0.20970417 0.17913927 0.00881034]
 [0.28017052 0.25304462 0.20916393 0.15562117 0.10199977]]"
93,"[[0.41796398 0.24792872 0.24512272 0.05564701 0.03333757]
 [0.31341302 0.23717757 0.1858065  0.14768698 0.11591592]
 [0.48792407 0.19837585 0.13405775 0.11076321 0.06887913]
 [0.4473231  0.39861629 0.08994118 0.0464075  0.01771193]
 [0.41648795 0.21402806 0.15619949 0.14171381 0.0715707 ]]"
94,"[[0.33250396 0.31779668 0.15226262 0.14998175 0.04745498]
 [0.32641137 0.26972888 0.1931463  0.15424242 0.05647103]
 [0.25645667 0.25273182 0.20178323 0.16950657 0.1195217 ]
 [0.26953074 0.25659848 0.22987258 0.19541409 0.0485841 ]
 [0.27801324 0.25849923 0.2419533  0.12553919 0.09599504]]"
95,"[[2.46217371e-01 2.35275912e-01 2.22947961e-01 1.76212499e-01
  1.19346257e-01]
 [3.99807720e-01 2.80284524e-01 1.92834084e-01 9.94212664e-02
  2.76524065e-02]
 [3.76060836e-01 3.02596146e-01 1.52348093e-01 1.36946553e-01
  3.20483732e-02]
 [2.36835361e-01 2.34983042e-01 2.02406261e-01 1.71449110e-01
  1.54326226e-01]
 [3.66655261e-01 2.25510951e-01 2.10722965e-01 1.96771279e-01
  3.39543620e-04]]"
96,"[[0.31325746 0.30633629 0.15145052 0.13418658 0.09476915]
 [0.32720774 0.28082056 0.22487736 0.15529028 0.01180406]
 [0.27783136 0.26256731 0.25043831 0.17155195 0.03761106]
 [0.43488918 0.18446207 0.17819062 0.12845001 0.07400812]
 [0.39734899 0.37820092 0.11262441 0.06788112 0.04394456]]"
97,"[[0.31267607 0.27019705 0.19439151 0.1156973  0.10703808]
 [0.41001439 0.2621123  0.16774645 0.1571471  0.00297976]
 [0.35234595 0.29035193 0.21985143 0.10555014 0.03190055]
 [0.26658653 0.24961545 0.21705669 0.17745027 0.08929106]
 [0.39941628 0.22276896 0.18075602 0.12523553 0.07182321]]"
98,"[[0.31318599 0.3107709  0.25877058 0.06198422 0.0552883 ]
 [0.26558347 0.25008616 0.22948339 0.18397204 0.07087494]
 [0.38250247 0.2452638  0.2345212  0.09518508 0.04252745]
 [0.39095895 0.35225083 0.10556158 0.09570812 0.05552051]
 [0.37697427 0.28967552 0.12594858 0.11067106 0.09673056]]"
99,"[[0.50300129 0.24840817 0.18614738 0.05912306 0.00332011]
 [0.52318387 0.16139954 0.13448501 0.12752182 0.05340975]
 [0.31975114 0.30218548 0.14918644 0.14092927 0.08794767]
 [0.33899594 0.31566637 0.18178986 0.14408819 0.01945964]
 [0.34223273 0.22770581 0.21779837 0.11609301 0.09617008]]"
100,"[[0.29498077 0.24589085 0.23910564 0.19801469 0.02200804]
 [0.32650046 0.30800201 0.27349702 0.07347732 0.0185232 ]
 [0.39391761 0.16710001 0.1636024  0.14257706 0.13280292]
 [0.2902483  0.28541878 0.28359132 0.10008465 0.04065694]
 [0.32331938 0.30804517 0.21066374 0.13470174 0.02326997]]"
101,"[[0.16711447 0.16569869 0.14460196 0.14059773 0.13921597 0.13311646
  0.05833128 0.0224625  0.02076032 0.00810062]
 [0.15579693 0.14557101 0.13618124 0.11918466 0.10737938 0.09931445
  0.08994462 0.0586592  0.04930963 0.03865888]
 [0.19092856 0.17271612 0.14488556 0.10561423 0.08847116 0.08703589
  0.06875838 0.05378837 0.05270327 0.03509845]
 [0.15001341 0.13641684 0.1257626  0.12125447 0.1179324  0.10045735
  0.08333177 0.08331408 0.07219041 0.00932666]
 [0.18201481 0.15304129 0.15303736 0.10848173 0.10061201 0.0990073
  0.08478249 0.06195107 0.03392109 0.02315084]
 [0.18000915 0.17843106 0.15738669 0.13630464 0.11494319 0.09412776
  0.07466489 0.05073096 0.01070335 0.00269831]
 [0.18382118 0.14929832 0.126187   0.11389447 0.12544571 0.09747804
  0.09223593 0.04752333 0.04415453 0.0199615 ]
 [0.16795314 0.12965623 0.10926403 0.10841311 0.10677509 0.10094929
  0.10081314 0.07680963 0.02363836 0.07572798]
 [0.18606171 0.14995275 0.1431591  0.1323607  0.09350794 0.08523367
  0.07265435 0.0611123  0.04734593 0.02861155]
 [0.1535764  0.14657566 0.14606089 0.13182825 0.09910276 0.09832984
  0.09003709 0.07483032 0.03037674 0.02928204]]"
102,"[[0.16993559 0.16685113 0.16537984 0.10400763 0.15482139 0.08597367
  0.06611419 0.0386249  0.03113082 0.01716084]
 [0.17459599 0.17323888 0.13182976 0.13013499 0.08405827 0.07377568
  0.06869216 0.05579548 0.05421167 0.05366712]
 [0.18863795 0.16246977 0.13840518 0.1374111  0.10228261 0.09772867
  0.09307098 0.04277859 0.02321815 0.013997  ]
 [0.15776124 0.14154468 0.13440006 0.13252064 0.13241232 0.12520555
  0.12155796 0.03547119 0.01481895 0.00430743]
 [0.22344003 0.14983455 0.14375081 0.12937761 0.11866091 0.10076608
  0.06367551 0.04959627 0.01936361 0.00153462]
 [0.18101848 0.1803245  0.16464717 0.15318789 0.11879843 0.07246715
  0.06886185 0.03881676 0.01984354 0.00203422]
 [0.18555539 0.17191643 0.1535817  0.12299744 0.11193551 0.10102324
  0.07073178 0.04613925 0.01947168 0.0166476 ]
 [0.32591897 0.18120437 0.15575711 0.09818092 0.08000627 0.05779747
  0.03480467 0.02491738 0.02308071 0.01833213]
 [0.16845258 0.14776747 0.12480296 0.11384272 0.1126889  0.09765343
  0.09531336 0.06795989 0.05402822 0.01749047]
 [0.15195327 0.15119089 0.14487642 0.11850046 0.11237409 0.11038526
  0.08352271 0.07074727 0.04553854 0.01091108]]"
103,"[[0.19782631 0.15847842 0.13115445 0.11842216 0.11350172 0.09080099
  0.07269042 0.07020443 0.03286355 0.01405754]
 [0.17867033 0.1689268  0.15803786 0.15692217 0.10759631 0.08804099
  0.07350442 0.06472456 0.00204839 0.00152817]
 [0.16544262 0.15193584 0.14829657 0.13955386 0.09995409 0.08633637
  0.07924797 0.04032503 0.07851359 0.01039406]
 [0.16294131 0.1575599  0.14556143 0.1172999  0.10353006 0.0960125
  0.08636055 0.07513135 0.04716146 0.00844153]
 [0.17120146 0.1570134  0.15094962 0.13227693 0.12989094 0.0967763
  0.0561462  0.0499259  0.03671739 0.01910186]
 [0.17144447 0.15918745 0.14866042 0.13773469 0.12364791 0.08288435
  0.07219777 0.06245638 0.03010766 0.0116789 ]
 [0.17805504 0.17305933 0.15031128 0.13873763 0.10125525 0.07094534
  0.06348479 0.0527692  0.05216849 0.01921365]
 [0.15523071 0.14647623 0.12080543 0.1199192  0.09800379 0.08768255
  0.08320207 0.06467072 0.06443852 0.05957078]
 [0.16339374 0.16264226 0.14023879 0.12480669 0.09547454 0.09526837
  0.09281722 0.07674517 0.02664782 0.0219654 ]
 [0.15291931 0.15013304 0.14844015 0.13590438 0.13271186 0.107797
  0.08455122 0.06530709 0.01135018 0.01088576]]"
104,"[[0.16303617 0.14679281 0.14244316 0.14165415 0.13876184 0.11377615
  0.09417618 0.02573698 0.02136291 0.01225965]
 [0.17386624 0.17031904 0.14940794 0.10869064 0.10812152 0.09769741
  0.09551322 0.0695006  0.02337423 0.00350916]
 [0.14678971 0.14212828 0.14024109 0.13188782 0.11721748 0.11532828
  0.08791753 0.07566176 0.03772812 0.00509991]
 [0.1836469  0.16620546 0.16178945 0.10938721 0.1028238  0.08865025
  0.06798837 0.05414548 0.04255027 0.02281283]
 [0.18419943 0.17793854 0.1631435  0.15779396 0.12970633 0.10523116
  0.05128083 0.02063802 0.00737807 0.00269016]
 [0.18603015 0.17216999 0.15207987 0.11033758 0.10926102 0.07304679
  0.06831727 0.06032484 0.04788321 0.02054928]
 [0.17944932 0.16684799 0.14813373 0.11492262 0.11131161 0.09896927
  0.07879243 0.07015944 0.02135741 0.01005618]
 [0.20305115 0.18687834 0.14286654 0.13240014 0.10012485 0.06380772
  0.06312694 0.04566115 0.03179577 0.0302874 ]
 [0.18918057 0.17605936 0.13898372 0.13859062 0.1197675  0.09869758
  0.08785056 0.0246552  0.01401595 0.01219894]
 [0.21466123 0.20059314 0.11964971 0.10355601 0.09352041 0.08468523
  0.06559687 0.06036649 0.04458773 0.01278318]]"
105,"[[0.17290117 0.15808662 0.15335626 0.13536737 0.12020235 0.09140267
  0.07715544 0.05056989 0.02308747 0.01787076]
 [0.195556   0.16398237 0.13529476 0.11047639 0.07610436 0.08795021
  0.07222366 0.06514818 0.05772928 0.03553479]
 [0.16298548 0.14233303 0.13755331 0.13570608 0.13346077 0.11717009
  0.0878258  0.05240153 0.0256766  0.0048873 ]
 [0.17203763 0.14878143 0.14651858 0.13087164 0.11891047 0.10257532
  0.09330615 0.06579124 0.01261124 0.0085963 ]
 [0.19419369 0.18419564 0.13987108 0.13404594 0.12915277 0.08566941
  0.07346439 0.04385827 0.00998219 0.00556663]
 [0.20379796 0.14524486 0.14276611 0.13646855 0.1361912  0.11450127
  0.03729824 0.03387054 0.03141474 0.01844654]
 [0.22188609 0.15583907 0.13588577 0.13473414 0.12822276 0.09422949
  0.05151559 0.04941494 0.02090019 0.00737197]
 [0.1545453  0.1528844  0.1525112  0.15220886 0.13606555 0.06820502
  0.0671646  0.06548763 0.02949099 0.02143645]
 [0.15002717 0.13827598 0.13141003 0.13112355 0.12979772 0.10164707
  0.08341997 0.07002501 0.06358784 0.00068566]
 [0.20912035 0.18724274 0.13020567 0.11336104 0.08082323 0.07636891
  0.06308279 0.05864671 0.05503357 0.02611499]]"
106,"[[0.22977194 0.22122385 0.11734608 0.11330985 0.0979751  0.08848777
  0.05823908 0.0443673  0.02639012 0.00288892]
 [0.20701864 0.1880501  0.15753668 0.12669032 0.12048344 0.05699563
  0.0407404  0.04046394 0.03287135 0.02914949]
 [0.1780542  0.17065398 0.14847327 0.14792178 0.11119538 0.08985579
  0.04875526 0.0473173  0.03513068 0.02264235]
 [0.17642426 0.15523345 0.13290179 0.12269563 0.11848447 0.11476857
  0.06277094 0.06181834 0.05071644 0.00418611]
 [0.15880831 0.15709821 0.15074755 0.11914993 0.11407827 0.10989647
  0.08907031 0.06180059 0.02965513 0.00969523]
 [0.20845976 0.1999513  0.18084994 0.07928127 0.07542191 0.06946704
  0.05680896 0.05168238 0.04679581 0.03128163]
 [0.18227303 0.15820558 0.14577238 0.13427676 0.11617758 0.08872167
  0.08282701 0.05372124 0.03037724 0.0076475 ]
 [0.1686961  0.16475106 0.1623919  0.10258283 0.09742495 0.08805194
  0.07112978 0.06340345 0.05588468 0.0256833 ]
 [0.14146839 0.13711293 0.12631376 0.11915998 0.0955472  0.09264504
  0.07914099 0.07587419 0.07136669 0.06137082]
 [0.22660136 0.21646098 0.20248491 0.1430786  0.06528195 0.04931066
  0.04489396 0.0272028  0.01337658 0.01130819]]"
107,"[[0.18799087 0.16387943 0.15854161 0.14411522 0.12882059 0.07500645
  0.05755786 0.05384001 0.01941981 0.01082814]
 [0.17858173 0.14895472 0.14863669 0.14272179 0.13958008 0.07611415
  0.04608891 0.04218209 0.04177562 0.03536422]
 [0.19948358 0.1729672  0.15197899 0.13018689 0.12138711 0.06436489
  0.06273767 0.06001083 0.02821481 0.00866804]
 [0.15562581 0.14811466 0.12604906 0.12582987 0.11601245 0.10539016
  0.08973822 0.0620195  0.03109048 0.04012978]
 [0.14599261 0.14483706 0.14035973 0.12771955 0.12635887 0.09074541
  0.07640396 0.05751893 0.04623213 0.04383176]
 [0.18029064 0.15399281 0.1502168  0.14681162 0.13567146 0.11977529
  0.07361412 0.03213867 0.00545332 0.00203527]
 [0.17607909 0.17186789 0.1432722  0.12842888 0.09713419 0.09020768
  0.07088016 0.06647278 0.02932353 0.0263336 ]
 [0.18805849 0.17836574 0.17255717 0.14737301 0.12186807 0.08664037
  0.07766446 0.01474173 0.00868105 0.0040499 ]
 [0.30389422 0.23193264 0.13872988 0.134591   0.05854563 0.05695201
  0.03884921 0.02265791 0.01093305 0.00291444]
 [0.20069358 0.1632238  0.14988966 0.13429136 0.10162877 0.07877616
  0.07679458 0.05152903 0.02653111 0.01664195]]"
108,"[[0.15448481 0.15443777 0.15251447 0.14872529 0.11451605 0.08715695
  0.08064431 0.05176384 0.02932296 0.02643354]
 [0.15185781 0.14709522 0.14377448 0.14115036 0.11924214 0.09317005
  0.08795569 0.07053844 0.03646936 0.00874646]
 [0.1943392  0.1863515  0.17124311 0.11591188 0.15881041 0.06591485
  0.0497789  0.04343836 0.01328583 0.00092596]
 [0.17535049 0.15310682 0.15233096 0.14921108 0.12860673 0.08792097
  0.05930425 0.05292057 0.03876375 0.00248438]
 [0.20878305 0.17481579 0.15944932 0.13573388 0.11071144 0.09400951
  0.05197895 0.02875444 0.02683945 0.00892417]
 [0.20090469 0.18012939 0.16023419 0.13035765 0.11430812 0.10513458
  0.07274573 0.02049171 0.01231126 0.00338267]
 [0.15712704 0.14712358 0.14075749 0.12361616 0.1100279  0.08969942
  0.08704205 0.08689823 0.04225711 0.015451  ]
 [0.15836639 0.15676237 0.14761448 0.14647782 0.12191259 0.11449541
  0.09802488 0.04932129 0.00442437 0.0026004 ]
 [0.20325393 0.19119707 0.18732777 0.08763679 0.07617722 0.06541486
  0.06044616 0.05607355 0.0509155  0.02155716]
 [0.1727661  0.16607908 0.15704303 0.12714356 0.11924619 0.07450912
  0.05892561 0.052491   0.05713755 0.01465876]]"
109,"[[0.15328854 0.1394391  0.12856887 0.12192941 0.11493659 0.10624372
  0.09150445 0.06416054 0.05785325 0.02207553]
 [0.1850675  0.17893641 0.16710084 0.14030063 0.1503879  0.06207731
  0.04643267 0.03724105 0.02454049 0.0079152 ]
 [0.20776337 0.18613311 0.16291431 0.10231568 0.07888503 0.07056579
  0.0656064  0.04514563 0.04355247 0.03711821]
 [0.17333455 0.16729567 0.15714824 0.13898737 0.0970193  0.0908027
  0.06950553 0.0430846  0.03307352 0.02974852]
 [0.22955609 0.18594376 0.16928416 0.14259423 0.14147969 0.07772395
  0.03083019 0.01346827 0.006527   0.00259265]
 [0.16329601 0.14551569 0.14296262 0.13369322 0.13030404 0.11180597
  0.09349393 0.02638984 0.02815861 0.02438006]
 [0.15163508 0.13762668 0.1366286  0.13135009 0.11767264 0.09644858
  0.07920796 0.05833584 0.04800565 0.04308888]
 [0.26286965 0.2118314  0.14337441 0.11320766 0.11160897 0.08986689
  0.03674775 0.01395383 0.01006125 0.00647819]
 [0.18522347 0.17913154 0.11501718 0.11425406 0.11336732 0.10874948
  0.09713032 0.06018629 0.01486692 0.01207343]
 [0.22222771 0.19865752 0.11777964 0.11724157 0.11552069 0.0929615
  0.08754455 0.02650282 0.01755395 0.00401004]]"
110,"[[0.18998563 0.15275195 0.12914362 0.11381907 0.10832051 0.08811465
  0.08096246 0.07132931 0.06385352 0.00171927]
 [0.15469335 0.14903847 0.14892127 0.13389198 0.12797578 0.09252471
  0.05275775 0.04956062 0.04728996 0.04334612]
 [0.18089234 0.17111928 0.14075176 0.13196687 0.1092117  0.0986434
  0.08143633 0.04774849 0.02141154 0.01681828]
 [0.24551953 0.15186797 0.13929613 0.13367745 0.0904174  0.06097954
  0.05822496 0.05753289 0.04594424 0.01653988]
 [0.18744233 0.16476498 0.14239553 0.13790958 0.12975668 0.11576501
  0.07637502 0.02165803 0.01691792 0.00701492]
 [0.16016345 0.15789317 0.15259621 0.14458654 0.1308052  0.07729826
  0.07648829 0.04448679 0.03152937 0.02415274]
 [0.16514551 0.15001773 0.13882331 0.13200908 0.11064035 0.10172228
  0.10090163 0.04553161 0.0354449  0.0197636 ]
 [0.16124149 0.15223233 0.12440142 0.11150453 0.12158314 0.10756024
  0.10667815 0.05702086 0.0453377  0.01244014]
 [0.16900279 0.14629357 0.13489996 0.13175536 0.11156934 0.10598028
  0.08156578 0.05167951 0.03928987 0.02796354]
 [0.17847568 0.16518717 0.16412958 0.13396774 0.09818081 0.0960629
  0.07854696 0.04124365 0.03711833 0.00708719]]"
111,"[[0.26115298 0.20571934 0.18605105 0.10501543 0.08090907 0.07215499
  0.04182007 0.03950328 0.00594577 0.00172804]
 [0.16539986 0.14840547 0.13545527 0.13279713 0.13236435 0.10336946
  0.09918244 0.0513502  0.02000756 0.01166826]
 [0.17183635 0.17177612 0.14836104 0.10960938 0.1072427  0.08954979
  0.08185997 0.07252982 0.02549879 0.02173604]
 [0.17343474 0.14113163 0.1380781  0.13709955 0.1363655  0.08299718
  0.08034555 0.06481125 0.04277151 0.00296498]
 [0.22333991 0.18017272 0.16970208 0.1440013  0.06144006 0.05462317
  0.05374006 0.0472864  0.03644632 0.02924797]
 [0.16322151 0.15353781 0.1443767  0.13805713 0.115259   0.10182403
  0.06365809 0.05964285 0.059567   0.00085588]
 [0.14731174 0.13776002 0.12994547 0.12427368 0.1079037  0.09427961
  0.08428741 0.07764831 0.05023395 0.04635611]
 [0.1524926  0.15007376 0.14525255 0.12786677 0.11612611 0.10227027
  0.06855684 0.06280368 0.06015939 0.01439802]
 [0.15947927 0.1439824  0.13587013 0.11758433 0.1088011  0.10616143
  0.09890563 0.04754602 0.04604496 0.03562473]
 [0.25629781 0.16689977 0.15687901 0.12622796 0.08440785 0.06662297
  0.05637995 0.04097707 0.0336925  0.0116151 ]]"
112,"[[1.69689201e-01 1.52620764e-01 1.39011460e-01 1.26591821e-01
  1.07410366e-01 9.67354188e-02 9.12164563e-02 7.94308495e-02
  3.15404436e-02 5.75322018e-03]
 [1.97116718e-01 1.56045743e-01 1.54213996e-01 1.47870395e-01
  1.16726602e-01 8.10562477e-02 7.57593237e-02 6.01308029e-02
  1.08404691e-02 2.39702396e-04]
 [2.47311084e-01 2.18377426e-01 2.09753557e-01 1.12187615e-01
  6.39056378e-02 4.21438280e-02 4.02481192e-02 3.26829867e-02
  2.55344304e-02 7.85531577e-03]
 [2.29078284e-01 1.71566586e-01 1.19049585e-01 1.17377358e-01
  9.21707779e-02 8.32466364e-02 7.03557533e-02 6.63765376e-02
  4.50452817e-02 5.73319990e-03]
 [2.07326069e-01 1.75139452e-01 1.56448191e-01 1.43599767e-01
  9.72163000e-02 6.46371157e-02 5.86617418e-02 4.02734625e-02
  3.96520529e-02 1.70458480e-02]
 [1.79851653e-01 1.76721975e-01 1.52992943e-01 1.06326308e-01
  8.04469492e-02 7.73883323e-02 7.67755543e-02 6.42961560e-02
  6.03253053e-02 2.48748239e-02]
 [1.80527813e-01 1.66860276e-01 1.56665836e-01 1.26506959e-01
  1.12747655e-01 9.41852533e-02 8.26783078e-02 4.08080097e-02
  3.88978305e-02 1.22059000e-04]
 [2.49609562e-01 2.28496687e-01 1.34910562e-01 1.16336696e-01
  9.47823002e-02 5.63259258e-02 4.21919680e-02 3.23477831e-02
  3.13744451e-02 1.36240710e-02]
 [2.00934015e-01 1.94622386e-01 1.88345713e-01 1.06482478e-01
  1.04717249e-01 7.92441065e-02 6.20656208e-02 5.06442930e-02
  7.83138161e-03 5.11275578e-03]
 [1.79051437e-01 1.64153126e-01 1.47154787e-01 1.40714250e-01
  1.40030436e-01 7.98702870e-02 7.47462929e-02 4.13999142e-02
  2.39934105e-02 8.88605872e-03]]"
113,"[[1.58539585e-01 1.37930136e-01 1.36701157e-01 1.36322473e-01
  1.26538903e-01 8.71051501e-02 7.28403645e-02 5.87789466e-02
  5.16255954e-02 3.36176905e-02]
 [2.22823293e-01 2.12183870e-01 1.68079851e-01 1.57445954e-01
  9.49955431e-02 4.63043489e-02 3.87129486e-02 3.03771259e-02
  2.13003450e-02 7.77672022e-03]
 [2.20380047e-01 1.51931318e-01 1.56517825e-01 1.12038117e-01
  1.04228650e-01 7.15732184e-02 6.90114006e-02 6.42593011e-02
  2.66313650e-02 2.34287576e-02]
 [2.06248189e-01 1.60183758e-01 1.52656024e-01 1.37455929e-01
  1.25116120e-01 7.39719840e-02 6.30104058e-02 3.37479637e-02
  3.04859494e-02 1.71236762e-02]
 [1.67346812e-01 1.61343060e-01 1.53795517e-01 1.33024269e-01
  8.81268516e-02 8.77118807e-02 7.04205381e-02 5.34709040e-02
  4.56719327e-02 3.90882340e-02]
 [2.16479283e-01 1.79146027e-01 1.38144720e-01 1.11198654e-01
  9.38174489e-02 6.79263260e-02 6.33249814e-02 4.70629439e-02
  4.17981379e-02 4.11014778e-02]
 [1.66006175e-01 1.37452668e-01 1.41145870e-01 1.36545546e-01
  1.26101276e-01 9.44262174e-02 7.79956826e-02 6.14531957e-02
  3.72619258e-02 2.16114427e-02]
 [1.43663591e-01 1.41961283e-01 1.39909099e-01 1.36672094e-01
  1.11404658e-01 9.00309815e-02 8.00609967e-02 7.11632214e-02
  5.35461396e-02 3.15879350e-02]
 [2.36400061e-01 2.01523273e-01 1.96727170e-01 1.69368176e-01
  8.87627091e-02 7.63928659e-02 2.28773468e-02 4.50116847e-03
  3.26399507e-03 1.83235131e-04]
 [1.64709612e-01 1.51333171e-01 1.34564540e-01 1.31629824e-01
  1.19933471e-01 9.51748113e-02 8.50435215e-02 8.37569458e-02
  2.35220356e-02 1.03320689e-02]]"
