,0
38,"[[0.11307693 0.09777423 0.11307249 0.11100654 0.11303969 0.
  0.11279734 0.11307753 0.11307763 0.11307761]
 [0.11307761 0.09777423 0.11307753 0.11307693 0.11279734 0.11307763
  0.11100654 0.11303969 0.11307249 0.        ]
 [0.11307761 0.11307763 0.11307249 0.11100654 0.         0.11303969
  0.09777423 0.11279734 0.11307693 0.11307753]
 [0.         0.09777423 0.11279734 0.11307693 0.11307761 0.11307249
  0.11303969 0.11100654 0.11307763 0.11307753]
 [0.11307249 0.11307693 0.         0.11307761 0.11307763 0.11303969
  0.11307753 0.11279734 0.11100654 0.09777423]
 [0.11303969 0.11279734 0.11307761 0.         0.09777423 0.11307693
  0.11100654 0.11307249 0.11307763 0.11307753]
 [0.09777423 0.11307761 0.11279734 0.11303969 0.11307753 0.11307763
  0.         0.11307693 0.11307249 0.11100654]
 [0.11279734 0.         0.11100654 0.11307753 0.11307693 0.09777423
  0.11307763 0.11303969 0.11307761 0.11307249]
 [0.11307693 0.11307753 0.11279734 0.11307249 0.11307763 0.09777423
  0.11100654 0.11303969 0.11307761 0.        ]
 [0.11307693 0.11100654 0.11307763 0.09777423 0.11303969 0.11307249
  0.         0.11279734 0.11307761 0.11307753]]"
39,"[[0.11307763 0.11307693 0.11100654 0.11307761 0.         0.11279734
  0.11307753 0.11307249 0.11303969 0.09777423]
 [0.11307763 0.11307753 0.11307761 0.11307693 0.11303969 0.11307249
  0.09777423 0.         0.11279734 0.11100654]
 [0.11307693 0.11307763 0.11279734 0.11307761 0.11303969 0.11307753
  0.         0.09777423 0.11307249 0.11100654]
 [0.09777423 0.11303969 0.11307753 0.         0.11307249 0.11307763
  0.11307693 0.11279734 0.11100654 0.11307761]
 [0.11307753 0.11307763 0.11307249 0.         0.11279734 0.11303969
  0.11307693 0.09777423 0.11307761 0.11100654]
 [0.09777423 0.         0.11100654 0.11307763 0.11303969 0.11307753
  0.11307693 0.11307249 0.11307761 0.11279734]
 [0.11307763 0.11307693 0.09777423 0.11307761 0.11279734 0.11100654
  0.11307753 0.11307249 0.11303969 0.        ]
 [0.11307761 0.11100654 0.11307763 0.         0.11279734 0.11307249
  0.11307753 0.09777423 0.11303969 0.11307693]
 [0.11307249 0.11279734 0.11307693 0.11100654 0.11307763 0.
  0.11307761 0.11303969 0.09777423 0.11307753]
 [0.11279734 0.11307249 0.         0.11307753 0.11307763 0.11307761
  0.11307693 0.09777423 0.11100654 0.11303969]]"
40,"[[0.         0.09777423 0.11279734 0.11303969 0.11307693 0.11307753
  0.11307249 0.11100654 0.11307763 0.11307761]
 [0.11307761 0.11307693 0.         0.09777423 0.11307763 0.11307753
  0.11307249 0.11303969 0.11279734 0.11100654]
 [0.11279734 0.09777423 0.11307249 0.11303969 0.11307693 0.11307761
  0.11307763 0.         0.11100654 0.11307753]
 [0.09777423 0.11307753 0.11307763 0.11303969 0.11307693 0.11100654
  0.11307761 0.11307249 0.         0.11279734]
 [0.11100654 0.11307753 0.11307249 0.11279734 0.11303969 0.09777423
  0.11307763 0.11307693 0.11307761 0.        ]
 [0.11307761 0.11279734 0.11307249 0.11100654 0.         0.11307753
  0.11303969 0.11307763 0.11307693 0.09777423]
 [0.11303969 0.11307249 0.09777423 0.11307761 0.11100654 0.11307693
  0.11307763 0.11279734 0.11307753 0.        ]
 [0.11307753 0.09777423 0.11307693 0.         0.11307761 0.11279734
  0.11100654 0.11303969 0.11307763 0.11307249]
 [0.11307761 0.09777423 0.         0.11307693 0.11307249 0.11100654
  0.11307763 0.11279734 0.11307753 0.11303969]
 [0.11307693 0.11307249 0.11279734 0.11307761 0.         0.09777423
  0.11100654 0.11307753 0.11303969 0.11307763]]"
41,"[[0.07223616 0.07223572 0.07223616 0.07223616 0.07091311 0.0720571
  0.07223616 0.07223288 0.07223615 0.         0.07223616 0.07223616
  0.07221193 0.0722361  0.06246006]
 [0.07223288 0.07223616 0.0720571  0.07223616 0.07223616 0.07223616
  0.06246006 0.         0.07091311 0.07223572 0.07223616 0.07221193
  0.07223616 0.0722361  0.07223615]
 [0.         0.07223572 0.07223616 0.07223616 0.07221193 0.07223288
  0.07223615 0.07223616 0.0720571  0.07223616 0.06246006 0.0722361
  0.07223616 0.07223616 0.07091311]
 [0.07223616 0.07223616 0.0720571  0.07091311 0.07223616 0.07223616
  0.07223615 0.07223616 0.07223572 0.07221193 0.         0.07223288
  0.06246006 0.07223616 0.0722361 ]
 [0.07223616 0.07223615 0.06246006 0.0720571  0.0722361  0.07223616
  0.07223616 0.07223572 0.07091311 0.07221193 0.         0.07223616
  0.07223288 0.07223616 0.07223616]
 [0.07223616 0.06246006 0.07223288 0.07091311 0.07223616 0.07223616
  0.         0.07221193 0.07223615 0.07223616 0.0722361  0.07223616
  0.07223616 0.07223572 0.0720571 ]
 [0.06246006 0.0722361  0.07223288 0.         0.07223616 0.07223616
  0.07223615 0.07091311 0.07223616 0.07223616 0.07223616 0.07223616
  0.07223572 0.07221193 0.0720571 ]
 [0.07223616 0.06246006 0.0722361  0.07223616 0.         0.07223616
  0.07221193 0.07223615 0.07223572 0.07091311 0.07223616 0.07223616
  0.07223288 0.07223616 0.0720571 ]
 [0.07223616 0.07223615 0.         0.07223616 0.07223288 0.0722361
  0.07223572 0.07221193 0.07223616 0.07091311 0.06246006 0.07223616
  0.07223616 0.07223616 0.0720571 ]
 [0.07223616 0.0720571  0.07223616 0.         0.07223616 0.07223288
  0.07223616 0.0722361  0.07091311 0.07223572 0.07223615 0.07221193
  0.07223616 0.06246006 0.07223616]
 [0.07223616 0.06246006 0.07223616 0.07221193 0.0720571  0.07223615
  0.07223288 0.         0.07223616 0.07223572 0.07223616 0.07223616
  0.0722361  0.07091311 0.07223616]
 [0.07223572 0.07223616 0.06246006 0.07221193 0.07223288 0.07223616
  0.07223615 0.0720571  0.0722361  0.07223616 0.07091311 0.07223616
  0.         0.07223616 0.07223616]
 [0.07223616 0.07223616 0.07221193 0.         0.07223616 0.0720571
  0.07223616 0.07223616 0.07223572 0.07091311 0.07223288 0.06246006
  0.0722361  0.07223615 0.07223616]
 [0.06246006 0.07223616 0.07223616 0.07221193 0.07091311 0.07223616
  0.07223288 0.         0.07223616 0.07223616 0.0720571  0.0722361
  0.07223616 0.07223572 0.07223615]
 [0.07223572 0.06246006 0.07223288 0.0720571  0.07223616 0.07091311
  0.07223616 0.         0.07223615 0.07223616 0.07221193 0.07223616
  0.0722361  0.07223616 0.07223616]]"
42,"[[0.07223616 0.07223616 0.07223616 0.0720571  0.         0.07091311
  0.0722361  0.07223616 0.07221193 0.07223615 0.07223616 0.07223616
  0.07223288 0.06246006 0.07223572]
 [0.07223572 0.         0.06246006 0.07223616 0.07223616 0.07223616
  0.07223616 0.0722361  0.07223616 0.07221193 0.07223616 0.0720571
  0.07223288 0.07091311 0.07223615]
 [0.07223616 0.07223616 0.07223615 0.07223572 0.         0.07223288
  0.07223616 0.07223616 0.07223616 0.0720571  0.07223616 0.07091311
  0.07221193 0.0722361  0.06246006]
 [0.07223616 0.07221193 0.07223616 0.07223616 0.0722361  0.
  0.07223288 0.07223616 0.07091311 0.0720571  0.07223616 0.07223616
  0.07223615 0.06246006 0.07223572]
 [0.07221193 0.07223616 0.0722361  0.07223288 0.0720571  0.07223616
  0.07223616 0.07091311 0.07223615 0.         0.07223572 0.07223616
  0.07223616 0.07223616 0.06246006]
 [0.07223615 0.07091311 0.07223616 0.07221193 0.07223616 0.07223288
  0.0722361  0.07223616 0.07223616 0.0720571  0.07223616 0.07223572
  0.06246006 0.07223616 0.        ]
 [0.07223615 0.07221193 0.         0.0720571  0.07223616 0.07223616
  0.07091311 0.07223616 0.0722361  0.07223616 0.07223572 0.06246006
  0.07223288 0.07223616 0.07223616]
 [0.07091311 0.07223616 0.0722361  0.0720571  0.06246006 0.07223572
  0.07223616 0.07221193 0.07223616 0.07223615 0.07223616 0.
  0.07223616 0.07223616 0.07223288]
 [0.         0.07223616 0.07223616 0.07221193 0.07223616 0.0722361
  0.07223616 0.07223616 0.07223615 0.07223288 0.07223616 0.0720571
  0.06246006 0.07091311 0.07223572]
 [0.07223616 0.07223572 0.07223616 0.0720571  0.07223616 0.0722361
  0.07223615 0.07091311 0.07223616 0.07223616 0.         0.07223288
  0.07223616 0.06246006 0.07221193]
 [0.07223616 0.07091311 0.07223616 0.0722361  0.07223616 0.07223616
  0.07223615 0.07221193 0.         0.07223288 0.07223616 0.06246006
  0.0720571  0.07223616 0.07223572]
 [0.07223615 0.07223616 0.07223616 0.07223572 0.07221193 0.07223616
  0.07223616 0.06246006 0.0722361  0.07223616 0.         0.07091311
  0.07223616 0.0720571  0.07223288]
 [0.07223288 0.07221193 0.07223615 0.07223616 0.07223572 0.0722361
  0.07223616 0.07223616 0.07091311 0.07223616 0.         0.07223616
  0.06246006 0.07223616 0.0720571 ]
 [0.07221193 0.07223616 0.07223616 0.         0.07223616 0.0720571
  0.0722361  0.07223616 0.06246006 0.07223572 0.07223616 0.07091311
  0.07223615 0.07223288 0.07223616]
 [0.07091311 0.07223572 0.0722361  0.0720571  0.07223615 0.07223616
  0.07223616 0.07223616 0.         0.07223616 0.06246006 0.07223288
  0.07221193 0.07223616 0.07223616]]"
43,"[[0.07091311 0.07223616 0.07223616 0.07223616 0.07223288 0.07223572
  0.07221193 0.07223616 0.07223615 0.06246006 0.0720571  0.0722361
  0.07223616 0.07223616 0.        ]
 [0.07223288 0.07223616 0.07223572 0.07223615 0.07091311 0.0722361
  0.         0.07223616 0.07223616 0.07223616 0.07223616 0.07223616
  0.0720571  0.07221193 0.06246006]
 [0.07223288 0.07223616 0.07223616 0.07223615 0.         0.07223572
  0.0720571  0.07221193 0.07223616 0.06246006 0.07223616 0.0722361
  0.07091311 0.07223616 0.07223616]
 [0.07223616 0.07223616 0.0720571  0.07223615 0.0722361  0.07091311
  0.07223616 0.07223616 0.07223288 0.         0.07223616 0.07223616
  0.07223572 0.06246006 0.07221193]
 [0.07223616 0.07223616 0.07091311 0.07223616 0.07223572 0.07223616
  0.07223615 0.07221193 0.07223288 0.06246006 0.         0.07223616
  0.07223616 0.0722361  0.0720571 ]
 [0.07091311 0.         0.07223615 0.06246006 0.07221193 0.0722361
  0.07223616 0.07223616 0.07223616 0.0720571  0.07223616 0.07223616
  0.07223288 0.07223572 0.07223616]
 [0.07091311 0.07221193 0.06246006 0.         0.07223616 0.0720571
  0.07223288 0.07223616 0.07223572 0.07223615 0.07223616 0.07223616
  0.0722361  0.07223616 0.07223616]
 [0.07223616 0.07223616 0.07223288 0.0722361  0.07223616 0.07221193
  0.         0.07223615 0.07223616 0.07223572 0.07223616 0.07091311
  0.06246006 0.07223616 0.0720571 ]
 [0.07091311 0.07223616 0.07223616 0.07223616 0.0722361  0.07223572
  0.07221193 0.06246006 0.07223616 0.07223615 0.         0.07223288
  0.0720571  0.07223616 0.07223616]
 [0.07223616 0.07223616 0.07091311 0.07223616 0.06246006 0.0720571
  0.07223288 0.07221193 0.07223616 0.         0.07223616 0.07223572
  0.07223616 0.07223615 0.0722361 ]
 [0.07223616 0.0722361  0.07223615 0.07223616 0.07223616 0.07221193
  0.07223616 0.07223616 0.07223288 0.07223572 0.0720571  0.
  0.06246006 0.07223616 0.07091311]
 [0.07223288 0.07223572 0.07223616 0.0722361  0.07223616 0.06246006
  0.0720571  0.07223615 0.07223616 0.07223616 0.         0.07221193
  0.07223616 0.07091311 0.07223616]
 [0.06246006 0.07223572 0.07223616 0.07223615 0.07223616 0.07223616
  0.07223616 0.07221193 0.0722361  0.07091311 0.07223616 0.0720571
  0.07223616 0.         0.07223288]
 [0.0722361  0.06246006 0.07223572 0.         0.07223615 0.07223616
  0.0720571  0.07223616 0.07091311 0.07223616 0.07221193 0.07223616
  0.07223616 0.07223616 0.07223288]
 [0.07223615 0.0722361  0.07223616 0.         0.07223616 0.07223616
  0.07091311 0.07223616 0.0720571  0.07223572 0.07223288 0.06246006
  0.07221193 0.07223616 0.07223616]]"
44,"[[0.07223288 0.0722361  0.07223616 0.07223616 0.07223616 0.0720571
  0.07223615 0.06246006 0.07221193 0.07223616 0.07223616 0.
  0.07091311 0.07223572 0.07223616]
 [0.07223616 0.07223616 0.07223616 0.07223616 0.0722361  0.07223615
  0.07221193 0.07091311 0.07223572 0.0720571  0.07223288 0.07223616
  0.06246006 0.07223616 0.        ]
 [0.07223616 0.06246006 0.07223572 0.07223616 0.07091311 0.07223616
  0.07223616 0.07223616 0.0720571  0.07223288 0.0722361  0.
  0.07223616 0.07221193 0.07223615]
 [0.07223616 0.07223616 0.0722361  0.07223616 0.07091311 0.07223616
  0.07223616 0.06246006 0.07221193 0.         0.0720571  0.07223572
  0.07223616 0.07223615 0.07223288]
 [0.06246006 0.07223616 0.07223616 0.07223616 0.         0.07091311
  0.07223616 0.0722361  0.07223616 0.07223572 0.0720571  0.07223288
  0.07223616 0.07223615 0.07221193]
 [0.07223616 0.07223616 0.06246006 0.0720571  0.0722361  0.07223616
  0.07221193 0.07223615 0.07223616 0.07091311 0.07223616 0.07223572
  0.         0.07223616 0.07223288]
 [0.07223616 0.07223616 0.07221193 0.0720571  0.07091311 0.07223572
  0.06246006 0.07223288 0.         0.07223615 0.07223616 0.07223616
  0.07223616 0.07223616 0.0722361 ]
 [0.07223616 0.07223572 0.07221193 0.07223288 0.0722361  0.
  0.07223615 0.07223616 0.07223616 0.07223616 0.0720571  0.07091311
  0.07223616 0.06246006 0.07223616]
 [0.07223615 0.07223616 0.06246006 0.0722361  0.         0.07223572
  0.07091311 0.07223616 0.07223616 0.07223616 0.07221193 0.07223288
  0.0720571  0.07223616 0.07223616]
 [0.06246006 0.07223572 0.07223615 0.07223616 0.07223616 0.07223288
  0.07223616 0.0722361  0.0720571  0.07223616 0.07223616 0.07221193
  0.07091311 0.         0.07223616]
 [0.07223616 0.07221193 0.0722361  0.07223572 0.07223616 0.0720571
  0.07223615 0.07223616 0.07223288 0.07223616 0.         0.07223616
  0.07223616 0.06246006 0.07091311]
 [0.07223616 0.07223616 0.06246006 0.07221193 0.         0.07223572
  0.07223616 0.07223616 0.07223616 0.07223616 0.0722361  0.07091311
  0.0720571  0.07223615 0.07223288]
 [0.07223616 0.         0.07223616 0.07091311 0.07223616 0.07223616
  0.07223572 0.07223616 0.0722361  0.07223288 0.07223616 0.07221193
  0.06246006 0.0720571  0.07223615]
 [0.07223616 0.07223615 0.07223616 0.07223288 0.07223616 0.07223572
  0.06246006 0.07091311 0.07221193 0.0722361  0.07223616 0.07223616
  0.         0.07223616 0.0720571 ]
 [0.07223616 0.0722361  0.0720571  0.07223288 0.07223615 0.06246006
  0.07221193 0.07223572 0.07223616 0.07223616 0.         0.07223616
  0.07223616 0.07091311 0.07223616]]"
45,"[[0.07223616 0.07223572 0.07091311 0.06246006 0.07223616 0.07223288
  0.07223616 0.0722361  0.07223616 0.0720571  0.07223616 0.07223615
  0.07223616 0.         0.07221193]
 [0.07223616 0.07223616 0.07091311 0.07223616 0.07221193 0.07223615
  0.0720571  0.         0.0722361  0.07223288 0.07223616 0.06246006
  0.07223616 0.07223616 0.07223572]
 [0.07223615 0.07221193 0.07223288 0.07223572 0.07223616 0.07223616
  0.07091311 0.0722361  0.07223616 0.07223616 0.07223616 0.0720571
  0.06246006 0.07223616 0.        ]
 [0.07221193 0.07091311 0.0722361  0.07223616 0.07223288 0.07223616
  0.07223572 0.07223616 0.07223616 0.07223616 0.0720571  0.06246006
  0.07223615 0.07223616 0.        ]
 [0.07223615 0.07223616 0.06246006 0.07223616 0.07091311 0.
  0.07223616 0.0722361  0.0720571  0.07223616 0.07223572 0.07223288
  0.07223616 0.07223616 0.07221193]
 [0.06246006 0.07223288 0.07091311 0.07223616 0.07223616 0.0720571
  0.07223616 0.07223616 0.07223616 0.07223572 0.07223616 0.07223615
  0.         0.07221193 0.0722361 ]
 [0.07223616 0.07223615 0.06246006 0.07091311 0.0720571  0.07221193
  0.07223616 0.07223572 0.07223288 0.         0.0722361  0.07223616
  0.07223616 0.07223616 0.07223616]
 [0.07221193 0.07223616 0.07091311 0.06246006 0.07223615 0.07223616
  0.07223616 0.0722361  0.0720571  0.07223616 0.         0.07223288
  0.07223616 0.07223616 0.07223572]
 [0.06246006 0.         0.0720571  0.07223616 0.07091311 0.07223615
  0.07223288 0.07223616 0.0722361  0.07223616 0.07223572 0.07223616
  0.07223616 0.07221193 0.07223616]
 [0.07223615 0.07223616 0.07221193 0.06246006 0.         0.07223616
  0.07223616 0.0722361  0.07223288 0.07223616 0.07223616 0.07091311
  0.0720571  0.07223572 0.07223616]
 [0.07223616 0.07223616 0.07223616 0.0722361  0.06246006 0.07223572
  0.07221193 0.07223615 0.         0.07223616 0.07091311 0.07223616
  0.0720571  0.07223288 0.07223616]
 [0.07223616 0.07221193 0.0722361  0.07223616 0.07223616 0.06246006
  0.07223616 0.07091311 0.07223616 0.         0.07223615 0.07223288
  0.0720571  0.07223572 0.07223616]
 [0.07223616 0.07223616 0.07223288 0.07223616 0.06246006 0.07223572
  0.07223616 0.07223616 0.         0.07223615 0.07223616 0.0722361
  0.07221193 0.0720571  0.07091311]
 [0.06246006 0.07223616 0.07223616 0.07091311 0.07223616 0.07223615
  0.         0.07223616 0.0722361  0.07223572 0.07223616 0.07223616
  0.07221193 0.07223288 0.0720571 ]
 [0.07091311 0.07223288 0.0722361  0.         0.07221193 0.07223616
  0.07223616 0.07223616 0.06246006 0.0720571  0.07223615 0.07223616
  0.07223616 0.07223616 0.07223572]]"
46,"[[0.06246006 0.07223616 0.07221193 0.07223572 0.07223616 0.07223616
  0.         0.07223616 0.07091311 0.0720571  0.07223615 0.0722361
  0.07223288 0.07223616 0.07223616]
 [0.0720571  0.         0.07223616 0.07223616 0.07223288 0.07223616
  0.06246006 0.07221193 0.07223616 0.07223616 0.07223616 0.07223572
  0.0722361  0.07091311 0.07223615]
 [0.07223288 0.07223616 0.07223615 0.06246006 0.07091311 0.07221193
  0.07223616 0.07223616 0.0722361  0.07223616 0.0720571  0.07223572
  0.07223616 0.07223616 0.        ]
 [0.07223288 0.07223616 0.07223616 0.07091311 0.0720571  0.
  0.07223616 0.06246006 0.07221193 0.07223616 0.0722361  0.07223615
  0.07223572 0.07223616 0.07223616]
 [0.07221193 0.06246006 0.07091311 0.0722361  0.07223572 0.07223288
  0.07223616 0.0720571  0.         0.07223615 0.07223616 0.07223616
  0.07223616 0.07223616 0.07223616]
 [0.0720571  0.07223616 0.07223572 0.0722361  0.07221193 0.07223616
  0.07223616 0.07223616 0.         0.07223288 0.07223616 0.07223615
  0.07091311 0.06246006 0.07223616]
 [0.07223616 0.07223616 0.07223288 0.07223616 0.07223572 0.07223616
  0.0720571  0.07221193 0.07223616 0.         0.06246006 0.07223616
  0.07091311 0.07223615 0.0722361 ]
 [0.07223572 0.         0.06246006 0.07223616 0.07223616 0.07223616
  0.07223288 0.07223616 0.07091311 0.0722361  0.0720571  0.07223616
  0.07221193 0.07223615 0.07223616]
 [0.07223616 0.06246006 0.0720571  0.07223616 0.07223616 0.07223616
  0.07223288 0.07223616 0.         0.0722361  0.07221193 0.07223572
  0.07223616 0.07223615 0.07091311]
 [0.07221193 0.06246006 0.07223616 0.07223616 0.         0.07091311
  0.07223616 0.07223616 0.07223616 0.07223288 0.07223615 0.0720571
  0.0722361  0.07223616 0.07223572]
 [0.07223616 0.07223572 0.07223616 0.07091311 0.         0.07223288
  0.07223616 0.0722361  0.07223616 0.07223616 0.0720571  0.07223615
  0.07221193 0.06246006 0.07223616]
 [0.07223615 0.07221193 0.07223616 0.07223616 0.07091311 0.07223616
  0.07223616 0.07223616 0.07223572 0.07223288 0.0722361  0.07223616
  0.0720571  0.06246006 0.        ]
 [0.07223616 0.07223615 0.07223616 0.07223616 0.07223572 0.07223288
  0.07223616 0.07223616 0.07091311 0.0722361  0.07223616 0.0720571
  0.         0.07221193 0.06246006]
 [0.0722361  0.07221193 0.07223616 0.07091311 0.07223572 0.07223288
  0.0720571  0.07223616 0.06246006 0.07223616 0.07223616 0.07223616
  0.07223616 0.07223615 0.        ]
 [0.07223616 0.07223288 0.07223616 0.06246006 0.         0.07091311
  0.07223615 0.07221193 0.07223616 0.07223616 0.07223616 0.0720571
  0.0722361  0.07223616 0.07223572]]"
47,"[[0.07223616 0.0720571  0.07223616 0.07223616 0.07091311 0.0722361
  0.06246006 0.07223615 0.07223616 0.07223616 0.         0.07221193
  0.07223288 0.07223572 0.07223616]
 [0.07223616 0.07223616 0.06246006 0.07223616 0.07223616 0.07221193
  0.         0.0722361  0.07223616 0.07091311 0.07223288 0.07223615
  0.0720571  0.07223572 0.07223616]
 [0.07091311 0.07223616 0.         0.07223616 0.0720571  0.07223616
  0.07221193 0.07223615 0.0722361  0.07223288 0.07223616 0.07223616
  0.07223572 0.06246006 0.07223616]
 [0.0720571  0.07223615 0.07223616 0.         0.07223616 0.07223616
  0.07223616 0.07223572 0.07223616 0.06246006 0.07223288 0.0722361
  0.07223616 0.07091311 0.07221193]
 [0.07221193 0.07223616 0.06246006 0.07223616 0.07091311 0.07223572
  0.07223616 0.0720571  0.07223616 0.07223288 0.07223616 0.07223616
  0.         0.0722361  0.07223615]
 [0.06246006 0.0720571  0.07223572 0.07223288 0.         0.07091311
  0.07223616 0.0722361  0.07223616 0.07223616 0.07223616 0.07223616
  0.07223615 0.07221193 0.07223616]
 [0.07223616 0.07223616 0.07223615 0.06246006 0.07223288 0.07223616
  0.07091311 0.07223616 0.07221193 0.07223616 0.07223572 0.07223616
  0.0722361  0.0720571  0.        ]
 [0.07223615 0.06246006 0.07223288 0.07221193 0.07223616 0.07223616
  0.0720571  0.07223616 0.0722361  0.07223572 0.07223616 0.07223616
  0.07091311 0.         0.07223616]
 [0.07223616 0.0722361  0.0720571  0.07223615 0.         0.07223572
  0.07223616 0.07223288 0.06246006 0.07223616 0.07221193 0.07091311
  0.07223616 0.07223616 0.07223616]
 [0.07223615 0.07223288 0.07223616 0.07091311 0.07223616 0.07223616
  0.06246006 0.         0.0722361  0.07223616 0.07221193 0.0720571
  0.07223616 0.07223572 0.07223616]
 [0.07223288 0.07223616 0.06246006 0.07223616 0.07223616 0.07221193
  0.07223616 0.07223572 0.07223615 0.07223616 0.         0.0722361
  0.07091311 0.0720571  0.07223616]
 [0.07223616 0.07223616 0.07223616 0.06246006 0.07223616 0.
  0.07091311 0.07223572 0.07221193 0.0720571  0.07223615 0.07223616
  0.07223288 0.0722361  0.07223616]
 [0.07223616 0.07223616 0.0720571  0.07221193 0.07091311 0.07223616
  0.0722361  0.07223616 0.07223615 0.07223616 0.07223616 0.
  0.06246006 0.07223572 0.07223288]
 [0.07223572 0.07223616 0.07223615 0.07223616 0.         0.07223616
  0.07223288 0.0720571  0.07223616 0.07223616 0.0722361  0.06246006
  0.07223616 0.07221193 0.07091311]
 [0.07223615 0.06246006 0.07223616 0.07223616 0.07223572 0.07091311
  0.07221193 0.07223616 0.0720571  0.07223616 0.07223616 0.07223616
  0.07223288 0.         0.0722361 ]]"
