,0
132,"[[0.20696052 0.68628543 0.67089333 ... 0.2406991  0.36280106 0.1689398 ]
 [0.         0.10881744 0.94458374 ... 0.20150627 0.29129304 0.58808202]
 [0.69932723 0.1812468  0.48243881 ... 0.97431672 0.85830214 0.26042291]
 ...
 [0.59030961 0.81937137 0.98822698 ... 0.37822175 0.86100631 0.47924601]
 [0.19506676 0.71586835 0.13292148 ... 0.12741258 0.84133188 0.76144524]
 [0.0269017  0.62615569 0.10333743 ... 0.46622165 0.83737578 0.        ]]"
133,"[[0.87914243 0.52506497 0.88844726 ... 0.00869027 0.95693426 0.99741549]
 [0.         0.28687178 0.55480338 ... 0.80477096 0.57764889 0.04636001]
 [0.53712317 0.53748532 0.22612567 ... 0.77896719 1.0632103  1.04109305]
 ...
 [0.15250516 0.1002741  0.81993113 ... 0.45813453 0.53749567 0.46740599]
 [0.53638446 0.37433969 0.64361832 ... 0.88896054 0.398146   0.        ]
 [0.26641905 0.91364634 0.1789598  ... 0.40955353 0.70368856 0.21392474]]"
134,"[[1.         0.06238143 0.02340467 ... 0.3305678  0.91418389 0.20120901]
 [0.53658452 0.67760198 0.03510342 ... 0.78410416 0.42205913 0.227404  ]
 [0.1075753  0.50093227 1.         ... 0.25473986 0.45415334 0.28023921]
 ...
 [0.99553264 0.45921245 0.36379399 ... 0.72114649 0.39023458 0.2581165 ]
 [0.00936921 0.44834366 0.07899959 ... 0.58607942 0.62909017 0.01941467]
 [0.40473301 0.14871291 0.29686024 ... 0.13154631 0.66559279 0.38791865]]"
135,"[[0.58583809 0.2317954  0.75704546 ... 0.95045976 0.25883186 0.2933537 ]
 [0.98274429 0.16008683 0.97071312 ... 0.24446461 0.3512771  0.56030425]
 [0.58448135 0.13498199 0.47660743 ... 0.94168605 0.55428591 0.14750927]
 ...
 [0.71123845 0.1789582  0.81035106 ... 0.66814538 0.27732844 0.18296697]
 [0.12101    0.04371394 0.49269664 ... 0.02908235 0.76243275 0.62192949]
 [0.06204223 0.88818129 0.44822293 ... 0.66908275 0.91873317 0.59610317]]"
136,"[[0.15682079 0.08814916 0.06225986 ... 0.02172374 0.29904231 0.46863851]
 [0.52215211 0.93737378 0.57545107 ... 0.26663074 0.4758642  0.        ]
 [0.77331912 0.94400742 0.06246423 ... 0.64003577 0.32088586 0.42196429]
 ...
 [0.01762577 0.76429711 0.97362633 ... 0.44964614 0.48514719 0.1998037 ]
 [1.14508488 0.76101883 0.46271216 ... 0.82191974 0.69657325 0.15774429]
 [0.08236302 0.62594907 0.51666252 ... 0.03742687 0.06317244 0.6755027 ]]"
137,"[[0.317126   0.83754922 0.97958008 ... 0.26651632 1.0000909  0.88539996]
 [0.80373447 0.61550187 0.55388454 ... 0.18307907 0.97251549 0.57434817]
 [0.72311484 0.57541575 0.2324853  ... 0.07109323 0.35285528 0.46891042]
 ...
 [0.43878128 0.89773495 0.66763895 ... 0.8793559  0.77325709 0.91429365]
 [0.65672062 0.43889562 0.70440647 ... 0.87639896 0.41436421 0.23197448]
 [0.         0.77019637 0.90801912 ... 0.39615238 0.18307458 0.84447876]]"
138,"[[0.6957051  0.41215291 0.70644716 ... 0.09957187 1.02157314 0.96851557]
 [0.40986293 0.10664959 1.06031891 ... 0.8798606  0.91430801 0.05388004]
 [0.3302534  0.78938513 0.43494783 ... 0.3568011  0.15642116 0.43119266]
 ...
 [0.67919409 0.87089758 0.54032779 ... 0.52411132 0.81599542 0.05141301]
 [0.06128119 0.39993904 0.80285866 ... 0.         0.33901166 0.49471516]
 [0.         0.16387453 0.06701287 ... 1.00103956 0.60419051 0.67019653]]"
139,"[[0.0465405  0.26959265 0.95438582 ... 0.         0.65667646 0.10186364]
 [0.04385661 0.70846787 0.16575577 ... 0.58703128 0.61271155 0.79863225]
 [0.81365948 0.56016661 0.22252269 ... 0.00277079 0.67425271 0.85991897]
 ...
 [0.67966116 0.98551281 0.48015242 ... 0.35034226 0.89609419 0.58389147]
 [0.27689437 0.24992848 0.74752572 ... 0.91396977 0.71869382 0.93241181]
 [0.33613187 0.956023   0.08272191 ... 0.8438979  0.55282063 0.43831661]]"
140,"[[1.07397569e-01 1.60563005e-01 3.61161902e-01 ... 3.52771414e-01
  3.52220313e-01 1.33555976e-01]
 [2.89897514e-01 3.69201922e-01 6.75743367e-01 ... 2.54644859e-01
  1.96907711e-02 8.07563025e-01]
 [5.72945806e-04 3.68332734e-01 6.45985090e-01 ... 3.67718667e-01
  6.58659492e-02 5.79506615e-01]
 ...
 [3.79737156e-01 2.46731469e-01 3.01556611e-01 ... 8.46096680e-01
  2.83862940e-01 5.73232469e-01]
 [1.34655501e-01 7.15132098e-01 3.83004231e-01 ... 4.02026825e-02
  3.27531099e-01 8.07652242e-01]
 [2.57705607e-01 3.38488515e-01 3.04505813e-01 ... 5.74725963e-01
  1.14032713e-01 4.39787589e-01]]"
141,"[[0.72265467 0.68306427 0.24269687 ... 0.31149697 0.07249818 0.48364733]
 [0.81237    0.83427064 0.05068886 ... 1.03845764 0.29542564 0.57236209]
 [0.80771638 0.85989877 0.45190381 ... 1.02770494 0.44616356 0.45356723]
 ...
 [0.75295789 0.82612957 0.55982472 ... 0.71777022 0.29207044 0.18276517]
 [0.16903717 0.72639426 0.08418242 ... 0.         0.52380673 0.90756878]
 [0.70469936 0.39052444 0.43637918 ... 0.01815375 0.98916107 0.04009779]]"
142,"[[0.39154182 0.07559457 0.8990151  ... 0.64963486 0.89413828 0.        ]
 [0.64535215 0.90213798 0.64167564 ... 0.85527545 0.76638385 0.40118069]
 [0.69148756 0.47713587 0.11337884 ... 0.16565746 0.37466858 0.742755  ]
 ...
 [0.15831653 0.52473246 0.60647303 ... 0.85280382 0.96664688 0.91882114]
 [1.05867498 0.61994613 0.         ... 0.69895081 0.66289767 0.36004245]
 [0.43533464 0.20252055 0.51188205 ... 0.88729816 0.67768705 0.07755867]]"
143,"[[0.91888343 0.03157416 0.84674343 ... 0.93219248 0.75105988 0.38058963]
 [0.5071843  0.77407252 0.92101207 ... 0.64303297 0.37416446 0.27813549]
 [0.93788717 0.8441996  0.         ... 0.83927541 0.45825963 0.11238002]
 ...
 [0.26485153 0.29308053 0.13495763 ... 0.41054615 0.0963111  0.27604257]
 [0.19833366 0.64105818 0.18188788 ... 0.95930553 0.33368674 0.77168735]
 [0.28593435 0.92181047 0.08390278 ... 0.06643783 0.59995759 0.87639382]]"
144,"[[0.         0.58530348 0.58636796 ... 0.36200086 0.62864386 0.1834187 ]
 [0.0350058  0.71433753 0.50639147 ... 0.64454795 0.65902387 0.        ]
 [0.46644095 0.18751816 0.73826902 ... 0.38216493 0.95714593 0.2118573 ]
 ...
 [0.2735079  0.38067452 0.02212404 ... 0.34434033 0.         0.28527532]
 [0.77058598 0.05524474 0.06019019 ... 0.77857211 0.96095362 0.85581512]
 [1.00424552 0.21927628 0.         ... 0.00733209 0.48151269 0.51629612]]"
145,"[[0.3462231  0.54417995 1.0068582  ... 0.44269759 0.3258726  0.6712382 ]
 [0.49814296 0.94526323 0.31156616 ... 0.93387842 0.89279224 0.13440838]
 [0.68851565 1.0136127  0.78396426 ... 0.78932177 0.45573067 0.20436121]
 ...
 [0.96433018 0.55094249 0.2372236  ... 0.79447567 0.36958562 0.35610401]
 [0.14407314 0.         0.39972546 ... 0.17548615 0.14613237 0.80657341]
 [0.18947084 0.6723939  0.61202852 ... 0.70561721 0.34448928 0.79923181]]"
146,"[[0.49986373 0.27471869 0.11133099 ... 0.38841578 0.03239162 0.83626615]
 [0.         0.14185914 0.72819004 ... 0.33170987 0.61547291 0.88641357]
 [0.86738405 0.25112906 0.76478234 ... 0.12677985 0.61437098 0.03337254]
 ...
 [0.43040827 0.51302287 0.75790358 ... 0.54145717 0.68699383 0.15310128]
 [0.44846886 0.51472069 0.39230733 ... 0.21854929 0.9687863  0.81888748]
 [0.42504186 0.45211759 0.00983573 ... 0.8634132  0.60120651 0.98036265]]"
147,"[[0.10518434 0.31714823 0.90567979 ... 0.39904035 0.70808629 0.10765311]
 [0.39491952 0.23676832 0.87992776 ... 0.64634837 0.12565042 0.15432118]
 [0.319961   0.06884433 1.         ... 0.39156033 0.03720844 0.51249972]
 ...
 [0.840767   0.9563586  0.42151765 ... 0.32747957 0.         1.04197574]
 [0.37408842 0.7166563  0.73039915 ... 0.03228014 0.44088053 0.02205558]
 [0.82657899 0.35840584 0.74622296 ... 0.45247905 0.8172979  0.20716116]]"
148,"[[0.83096367 0.06801923 0.43523995 ... 0.3668456  0.03032258 0.64415559]
 [1.02869838 0.38250256 0.82397393 ... 0.88362853 0.54772328 0.96339965]
 [0.49285118 0.82667581 0.89798992 ... 0.05852844 0.74237211 0.9712871 ]
 ...
 [0.82044932 0.24048843 0.30767967 ... 0.4404634  0.72321892 0.8133716 ]
 [0.91975629 0.51245988 0.04808105 ... 0.70081253 0.90081229 0.87846376]
 [0.16033798 0.29547789 0.077995   ... 0.26245925 0.61165714 0.88398265]]"
149,"[[1.         0.14727826 0.6569868  ... 0.87358831 0.38554047 0.60820155]
 [0.11875933 0.92908184 0.74672686 ... 0.36451547 0.67375898 0.95782426]
 [0.98940143 0.13187958 0.62712549 ... 0.0367228  0.04799083 0.14687881]
 ...
 [0.29850288 0.01394259 0.0909871  ... 1.         0.40524619 0.33516494]
 [0.92409834 0.84727793 0.02779322 ... 0.         0.7278935  0.474099  ]
 [0.35485126 0.05905198 0.03231239 ... 0.61708582 0.80588106 0.96861391]]"
150,"[[0.56780391 1.11308089 0.04613955 ... 0.49495157 0.1164193  0.83517355]
 [0.08709378 0.39157092 0.50940967 ... 0.50558108 0.6288063  0.22122309]
 [0.36090322 0.72452702 0.86280024 ... 0.34942799 0.76344048 0.44597385]
 ...
 [0.38289907 0.34505846 0.89651924 ... 0.27417382 0.25507776 0.86213067]
 [0.27224141 0.         0.37749414 ... 0.94876041 0.64332046 0.85298865]
 [0.81462123 0.56348136 0.54969936 ... 0.6608077  0.30320116 0.47975424]]"
151,"[[0.97345461 1.01606766 0.84250051 ... 0.56962926 0.26697491 0.11715797]
 [0.31903965 0.21348234 0.26000624 ... 0.13189144 0.         0.38074268]
 [0.72015692 0.54618083 0.27533975 ... 0.07753597 0.35146827 0.4214506 ]
 ...
 [0.99627382 0.88013251 0.4822432  ... 0.59837721 0.87374565 0.25675939]
 [0.41241823 0.69383065 0.15534174 ... 0.50677078 0.75057117 0.74326215]
 [0.28677319 0.87325595 0.77965588 ... 0.02903556 0.65833179 0.4272706 ]]"
152,"[[0.66661436 0.32250773 0.36229121 ... 0.02907292 1.00733526 0.13866764]
 [0.78103802 0.92000485 0.25509623 ... 0.03349856 0.70805308 1.06164661]
 [0.33877795 0.91276975 0.18059235 ... 0.42726044 0.67191702 0.76886509]
 ...
 [0.94688312 0.83471305 0.87344308 ... 0.         0.70352013 0.85819718]
 [0.9116714  0.81196407 0.88412166 ... 0.70791796 0.09582124 0.95158421]
 [0.91852898 0.70349311 0.1706352  ... 0.90318479 0.76113085 0.58857484]]"
153,"[[0.93363475 0.08434649 0.02288195 ... 0.48642722 0.04867873 0.47323754]
 [0.91242072 0.52543463 0.09771797 ... 0.37753782 0.95193802 0.57311541]
 [0.27228237 0.38395611 0.69097374 ... 0.68475985 0.21498295 0.74750689]
 ...
 [0.69471696 0.81323333 0.62296131 ... 0.89994155 0.16302236 0.43264023]
 [0.12671222 0.42059539 0.0928627  ... 0.34211668 0.51340952 0.32207844]
 [0.60307835 0.00443962 0.88027872 ... 0.4294703  0.28120991 0.64575172]]"
154,"[[0.70124688 0.90283459 0.30818661 ... 0.41888045 0.20526583 0.52743454]
 [0.59814562 0.54366273 0.20550839 ... 0.23087055 0.91629134 0.82862716]
 [0.         0.13798103 0.02706532 ... 0.76644831 0.56817724 0.27235478]
 ...
 [0.91275194 0.15679316 1.02335816 ... 0.42676931 0.38102252 0.43619927]
 [0.12920001 0.99977301 0.70895154 ... 0.69186017 0.9150866  0.        ]
 [1.03037291 0.17547547 0.49986162 ... 0.02372296 0.3172172  0.44624404]]"
155,"[[0.57502446 0.52316857 0.44142865 ... 0.74609114 0.3856483  1.01071485]
 [0.7360298  0.65024621 0.00365444 ... 0.15460252 0.0898226  0.54992731]
 [0.10457533 0.95783536 0.91562526 ... 0.72540791 0.10417702 0.04556544]
 ...
 [0.83856243 0.03307111 0.23315201 ... 0.3345588  0.         1.01971224]
 [0.14695372 0.56392766 0.45907979 ... 0.69416233 0.16061469 0.54261515]
 [0.77848794 0.96558448 0.01447532 ... 0.1914262  0.66509268 0.55664133]]"
156,"[[0.69261347 0.86420151 0.17247573 ... 0.42513    0.14312139 0.46908433]
 [0.20966011 0.43377675 0.13583641 ... 0.62032457 0.88904581 0.53419899]
 [0.02112065 1.03402786 0.         ... 0.34104409 0.71981808 0.96264034]
 ...
 [0.52066601 0.41694738 0.36020313 ... 0.58152024 0.80966211 0.25844533]
 [0.75194748 0.83048144 0.4297284  ... 0.69080976 0.47001509 0.17091875]
 [0.         0.18548795 0.7734348  ... 0.03832952 0.70901823 0.58012783]]"
157,"[[0.40791175 0.21226575 0.36061616 ... 0.23657168 0.16512106 0.52833376]
 [0.51524572 0.48129747 0.36854422 ... 1.01675733 0.15950658 0.76448407]
 [0.49391911 0.93336097 0.00513012 ... 0.73675695 0.07025235 0.32448469]
 ...
 [0.21981688 0.56982535 0.25877902 ... 0.31304247 0.84164563 0.05111247]
 [0.50885175 0.82231667 0.03430062 ... 0.92827679 0.32409203 0.36592028]
 [0.43196831 0.87119623 0.79297272 ... 0.04313197 0.27108871 1.        ]]"
158,"[[0.9108951  0.50965492 0.32785785 ... 0.77377216 1.03580425 0.39473497]
 [0.18605754 0.8951512  0.86203264 ... 0.94895304 0.07558607 0.85024316]
 [0.34500015 0.27365261 0.7861803  ... 0.2989105  0.97354432 0.698996  ]
 ...
 [0.45242965 0.73610815 0.98747123 ... 0.8619209  0.54011849 0.59116055]
 [0.79982398 0.90303732 0.82041951 ... 0.43748131 0.63188653 0.34856093]
 [0.87924346 0.81077893 0.89351452 ... 0.23567426 0.         0.80685175]]"
159,"[[0.03152566 0.51216397 0.30595727 ... 0.36461553 0.82952494 0.        ]
 [0.         1.         0.84287686 ... 0.92515626 0.35781171 0.77861948]
 [0.68162959 0.55698494 0.27775529 ... 0.63610885 0.20338261 0.97665816]
 ...
 [0.11514496 0.76209418 0.49231509 ... 0.30019109 1.01212309 0.8212562 ]
 [0.86191344 0.79915758 0.00792668 ... 0.23373741 0.84294453 0.75611978]
 [0.22378866 0.29278324 0.59654523 ... 0.78214343 0.28114328 0.81915909]]"
160,"[[0.81349586 0.95226005 0.44280029 ... 0.55099756 0.39461431 0.52831753]
 [0.96020796 0.37719067 0.3809138  ... 0.64477543 0.63200338 0.02939718]
 [0.79068849 0.70038693 0.42386611 ... 0.95370085 0.31764436 0.00926471]
 ...
 [0.08591781 0.08836524 0.77191737 ... 0.38845196 0.00336188 0.86742232]
 [0.23826498 0.76523298 0.91319997 ... 0.05655229 0.37453082 0.36319658]
 [0.69015602 0.85300485 0.22890219 ... 0.02681634 0.92324993 0.47559676]]"
161,"[[0.08228095 0.30562408 0.8243651  ... 0.37892684 0.43172493 0.42550027]
 [0.42713342 0.         0.29715354 ... 0.04164244 0.35611902 0.87852891]
 [1.01700427 0.65515326 0.52181889 ... 0.75791763 0.43513451 0.92388325]
 ...
 [0.00412671 0.58343086 0.91864634 ... 0.56876236 0.70721509 0.90280295]
 [0.48921353 0.4923484  0.78521125 ... 0.92799921 0.3415692  0.5118951 ]
 [0.53517211 0.43847076 0.68025955 ... 0.94868191 0.37323573 0.99095204]]"
162,"[[0.57747206 0.         0.71809633 ... 0.54695008 0.42218581 0.18518478]
 [0.80146096 0.00183445 0.86673005 ... 0.38731243 0.40858563 0.69768226]
 [0.53620642 0.47311625 0.12716171 ... 0.35151084 0.99851558 0.16305013]
 ...
 [0.         0.96644569 0.58403709 ... 0.59357045 0.40903893 0.32744599]
 [0.42586736 0.50173615 0.         ... 0.8450922  0.9951272  0.37485719]
 [0.36086601 0.50363432 0.53415249 ... 0.44087532 0.00217924 0.42802761]]"
163,"[[0.87277372 0.60162531 0.25687037 ... 0.36684023 0.45489326 0.0602676 ]
 [0.24870443 0.4182914  0.54068742 ... 0.95148135 0.63626676 0.65523031]
 [0.6504975  0.72121952 0.38880913 ... 0.59181756 0.50387908 0.76771981]
 ...
 [0.2236068  0.96521914 0.03401537 ... 0.72656171 0.04082617 0.27289864]
 [0.80473762 0.39801696 0.22316468 ... 0.24117759 0.77471132 0.88640115]
 [0.61519586 0.21450249 0.79571718 ... 0.10859337 0.40767599 0.91238943]]"
164,"[[0.34532366 0.26958359 0.15758195 ... 0.17352485 1.02425255 1.12941518]
 [0.85271822 0.6809555  0.65037674 ... 0.55263462 0.86456296 0.43658229]
 [0.03286668 0.62382458 0.48361376 ... 0.90296627 0.52504714 0.0635696 ]
 ...
 [0.31425888 0.         0.40363963 ... 0.14889549 0.40850574 1.06696677]
 [0.41443144 0.71149157 0.7482307  ... 0.1387624  0.97155872 1.08699673]
 [0.53085851 0.49057465 0.72164004 ... 0.46546966 0.15409299 0.06375048]]"
165,"[[0.990962   0.26759435 0.82612143 ... 1.07241087 0.5426514  0.65344038]
 [0.60727352 0.73000759 0.48420878 ... 1.08227468 0.54147298 0.26479034]
 [0.42842288 0.43387616 0.48676605 ... 0.02109802 0.02496986 0.67239028]
 ...
 [0.59083738 0.15925856 0.33961246 ... 0.77911438 0.27387092 0.67525046]
 [0.40219414 0.93767681 0.22544837 ... 0.38812158 0.31882795 0.63869156]
 [1.0027868  0.73393965 0.49986637 ... 0.11046099 0.66502683 0.3096378 ]]"
166,"[[5.30484231e-02 6.11885419e-01 1.42373278e-01 ... 9.35114143e-01
  5.59697215e-01 5.89248537e-01]
 [7.00314238e-01 9.34876727e-01 9.02643624e-01 ... 7.69057797e-01
  5.75778995e-01 4.70543292e-01]
 [5.01464508e-01 7.47288496e-01 9.62704557e-01 ... 0.00000000e+00
  2.67111436e-02 8.90755953e-01]
 ...
 [7.95383709e-01 9.03612094e-01 1.73064665e-02 ... 9.53285108e-01
  6.33710777e-04 9.94345648e-01]
 [9.44829971e-01 4.79928055e-01 7.50816470e-01 ... 8.76797903e-01
  6.99251868e-01 2.54708012e-02]
 [2.42179953e-01 2.13542278e-01 6.13625720e-01 ... 8.32896758e-01
  4.38545175e-01 3.59099184e-01]]"
167,"[[0.21665577 0.44965075 0.40746668 ... 0.69407737 0.09306152 0.89617387]
 [0.97998475 0.78147295 0.9783293  ... 0.94206827 0.09545667 0.47284362]
 [1.02161951 0.59743034 0.94845198 ... 0.95277486 0.         0.03807798]
 ...
 [0.21426691 0.9761059  0.30623756 ... 0.70948438 0.5128632  0.42558549]
 [0.27177974 0.81929988 0.35822481 ... 0.90835775 0.69603139 0.55171354]
 [1.00126967 0.86625826 0.54763276 ... 0.98439731 0.56580408 0.47899682]]"
168,"[[0.11277268 0.37080359 0.84525046 ... 0.72132029 0.7877086  0.90394268]
 [0.         0.01276586 0.77065331 ... 0.27832729 0.5907798  0.53160161]
 [0.36949715 0.50423981 0.         ... 0.91225021 0.39198834 0.97536141]
 ...
 [0.18383967 0.65624581 0.44393748 ... 0.2427046  0.32309505 0.76209747]
 [1.00669296 0.18807702 0.06895333 ... 0.90951584 0.92788527 0.72268131]
 [0.31498188 0.24382559 0.05056359 ... 0.58814219 0.48118826 0.44668991]]"
169,"[[0.02575748 0.65382031 0.8391474  ... 0.37415908 0.44213214 0.58863555]
 [0.75134583 0.22682348 0.2122215  ... 0.95647874 0.15877782 0.06810275]
 [0.41287003 0.33947521 0.21447049 ... 0.20040941 0.92945349 0.50779601]
 ...
 [0.00563011 0.28362329 0.79915258 ... 0.28614417 0.74401888 0.15102931]
 [0.81334491 0.74314859 0.73851111 ... 0.29979873 0.51141732 0.10585998]
 [0.70875963 0.22273676 0.91712726 ... 0.79322039 0.07297707 1.        ]]"
170,"[[0.51034564 0.20770211 0.56824327 ... 1.01498718 0.38370253 0.54198446]
 [0.10416907 0.79434569 0.26786681 ... 0.6708727  0.13627539 1.01921796]
 [0.56829111 0.10581152 0.97222726 ... 0.4441653  0.         0.58433561]
 ...
 [0.17453357 0.91505918 0.64844962 ... 0.17064153 0.67587301 0.56653257]
 [0.94843316 0.28691199 0.79664205 ... 0.90609976 0.06834407 0.89062494]
 [0.77556218 0.86787789 0.22603744 ... 0.84316703 0.46814268 0.98222131]]"
171,"[[0.52955579 0.21408765 0.62486465 ... 0.30495947 0.23972681 0.67880637]
 [0.53672633 0.73602457 0.29050594 ... 0.05466551 0.58481393 0.25344557]
 [0.47760002 0.68891944 0.18821635 ... 1.02688122 0.34886269 0.        ]
 ...
 [0.97300881 0.52602429 0.13848001 ... 0.00186499 0.9576724  0.51034251]
 [0.37953104 0.8456461  0.95243009 ... 0.70933321 0.02836954 0.71180082]
 [0.89893531 0.02031831 0.47750873 ... 0.5886073  0.41548382 0.93600261]]"
172,"[[0.67154615 0.02562656 0.38623698 ... 0.94412397 0.91940015 0.73315238]
 [0.97253478 0.58027401 0.77594258 ... 0.65105819 0.15483567 0.32197204]
 [0.28229858 0.21685894 0.58544109 ... 0.52168614 0.         0.51076367]
 ...
 [0.57299841 0.28365193 0.92558528 ... 0.17493091 0.64546747 0.99237262]
 [0.83350436 0.         0.75398161 ... 0.67973135 0.62267474 0.7688101 ]
 [0.36343063 0.43973525 0.50661456 ... 0.         0.20322867 0.23366232]]"
173,"[[0.96534372 0.84942952 0.28866022 ... 0.85366539 0.33710735 0.31973876]
 [0.91288355 0.12764507 0.47735204 ... 0.36267506 0.64004945 1.0389221 ]
 [0.33368812 0.90595113 0.27889299 ... 0.41658505 0.13759912 0.51596047]
 ...
 [0.16053926 0.23344184 0.94800492 ... 0.97110637 0.34074114 0.10998995]
 [0.08265876 0.21444874 0.70889055 ... 0.34532069 0.78734158 0.11513637]
 [0.31138067 0.22824203 0.90210472 ... 0.60799513 0.65346135 0.97899075]]"
174,"[[0.07947315 0.24297087 0.68990391 ... 0.34507277 0.15771456 0.06908856]
 [0.54951175 0.69891794 0.22166648 ... 0.46182071 0.9300666  0.38138246]
 [0.91222577 0.21724038 0.39403901 ... 0.43896391 0.50596795 0.94274461]
 ...
 [0.36625026 0.54295842 0.53090276 ... 0.46954258 0.81791412 0.36869594]
 [0.93624334 0.04374682 0.28230504 ... 0.94925965 0.05241576 0.07981593]
 [0.94808018 0.69903822 0.71768947 ... 0.25890942 0.78733547 0.08143882]]"
